Date,LastPrice
2009-06-19,312.59
2009-06-26,319.09
2009-07-03,319.76
2009-07-10,324.77
2009-07-17,317.16
2009-07-24,317.01
2009-07-31,320.86
2009-08-07,313.09
2009-08-14,320.01
2009-08-21,319.9
2009-08-28,322.52
2009-09-04,323.2
2009-09-11,326.06
2009-09-18,323.03
2009-09-25,326.58
2009-10-02,329.86
2009-10-09,326.34
2009-10-16,326.02
2009-10-23,324.76
2009-10-30,327.22
2009-11-06,325.32
2009-11-13,327.24
2009-11-20,329.25
2009-11-27,333.36
2009-12-04,327.01
2009-12-11,326.27
2009-12-18,326.19
2009-12-25,320.31
2010-01-01,319.74
2010-01-08,321.09
2010-01-15,324.51
2010-01-22,326.69
2010-01-29,326.83
2010-02-05,328.78
2010-02-12,325.88
2010-02-19,323.81
2010-02-26,328.78
2010-03-05,327.1
2010-03-12,326.72
2010-03-19,327.42
2010-03-26,323.87
2010-04-02,321.97
2010-04-09,323.68
2010-04-16,326.96
2010-04-23,325.87
2010-04-30,329.91
2010-05-07,335.18
2010-05-14,335.51
2010-05-21,341.22
2010-05-28,339.23
2010-06-04,342.26
2010-06-11,342.26
2010-06-18,342.29
2010-06-25,345.52
2010-07-02,349.05
2010-07-09,347.58
2010-07-16,351.31
2010-07-23,350.39
2010-07-30,353.54
2010-08-06,356.2
2010-08-13,360.59
2010-08-20,361.87
2010-08-27,360.66
2010-09-03,359.24
2010-09-10,357.01
2010-09-17,358.81
2010-09-24,362.65
2010-10-01,365.36
2010-10-08,369.98
2010-10-15,365.27
2010-10-22,366.08
2010-10-29,365.22
2010-11-05,368.72
2010-11-12,363.95
2010-11-19,360.01
2010-11-26,360.42
2010-12-03,356.44
2010-12-10,348.34
2010-12-17,348.41
2010-12-24,347.06
2010-12-31,349.7
2011-01-07,349.62
2011-01-14,349.83
2011-01-21,347.96
2011-01-28,350.87
2011-02-04,342.63
2011-02-11,342.77
2011-02-18,344.27
2011-02-25,348.63
2011-03-04,347.27
2011-03-11,350.04
2011-03-18,353.43
2011-03-25,349.0
2011-04-01,348.94
2011-04-08,346.09
2011-04-15,350.6
2011-04-22,350.99
2011-04-29,354.49
2011-05-06,358.42
2011-05-13,358.8
2011-05-20,360.04
2011-05-27,363.02
2011-06-03,365.81
2011-06-10,366.67
2011-06-17,367.63
2011-06-24,370.05
2011-07-01,361.02
2011-07-08,366.4
2011-07-15,369.75
2011-07-22,368.36
2011-07-29,373.14
2011-08-05,379.3
2011-08-12,389.43
2011-08-19,394.76
2011-08-26,391.9
2011-09-02,397.63
2011-09-09,399.75
2011-09-16,395.14
2011-09-23,402.23
2011-09-30,398.84
2011-10-07,394.66
2011-10-14,390.51
2011-10-21,391.84
2011-10-28,389.44
2011-11-04,397.3
2011-11-11,397.91
2011-11-18,398.64
2011-11-25,399.95
2011-12-02,398.32
2011-12-09,398.6
2011-12-16,404.76
2011-12-23,399.58
2011-12-30,404.24
2012-01-06,402.29
2012-01-13,405.55
2012-01-20,400.61
2012-01-27,405.17
2012-02-03,403.76
2012-02-10,404.23
2012-02-17,402.86
2012-02-24,403.88
2012-03-02,403.94
2012-03-09,402.53
2012-03-16,394.78
2012-03-23,396.47
2012-03-30,397.65
2012-04-06,402.98
2012-04-13,404.81
2012-04-20,405.78
2012-04-27,407.11
2012-05-04,408.82
2012-05-11,410.98
2012-05-18,414.67
2012-05-25,413.7
2012-06-01,422.54
2012-06-08,417.33
2012-06-15,419.11
2012-06-22,416.29
2012-06-29,417.3
2012-07-06,421.13
2012-07-13,422.5
2012-07-20,423.82
2012-07-27,420.85
2012-08-03,420.23
2012-08-10,419.29
2012-08-17,414.28
2012-08-24,418.53
2012-08-31,422.53
2012-09-07,419.83
2012-09-14,414.25
2012-09-21,417.74
2012-09-28,421.58
2012-10-05,418.81
2012-10-12,420.88
2012-10-19,417.54
2012-10-26,418.12
2012-11-02,419.03
2012-11-09,423.85
2012-11-16,425.04
2012-11-23,421.44
2012-11-30,424.47
2012-12-07,424.11
2012-12-14,421.63
2012-12-21,420.31
2012-12-28,421.96
2013-01-04,415.86
2013-01-11,417.29
2013-01-18,418.32
2013-01-25,415.43
2013-02-01,413.82
2013-02-08,415.8
2013-02-15,415.1
2013-02-22,416.45
2013-03-01,420.23
2013-03-08,414.15
2013-03-15,416.3
2013-03-22,419.0
2013-03-29,421.06
2013-04-05,426.1
2013-04-12,425.47
2013-04-19,425.96
2013-04-26,427.42
2013-05-03,424.97
2013-05-10,421.53
2013-05-17,420.23
2013-05-24,418.25
2013-05-31,413.47
2013-06-07,413.28
2013-06-14,414.9
2013-06-21,402.43
2013-06-28,403.48
2013-07-05,396.47
2013-07-12,400.72
2013-07-19,404.62
2013-07-26,402.7
2013-08-02,401.79
2013-08-09,402.91
2013-08-16,395.34
2013-08-23,395.06
2013-08-30,397.36
2013-09-06,391.92
2013-09-13,393.66
2013-09-20,399.5
2013-09-27,403.29
2013-10-04,402.73
2013-10-11,401.96
2013-10-18,405.12
2013-10-25,408.01
2013-11-01,404.72
2013-11-08,401.55
2013-11-15,403.86
2013-11-22,402.94
2013-11-29,403.37
2013-12-06,399.17
2013-12-13,399.64
2013-12-20,398.78
2013-12-27,395.51
2014-01-03,396.1
2014-01-10,400.36
2014-01-17,401.28
2014-01-24,404.05
2014-01-31,406.24
2014-02-07,406.79
2014-02-14,405.66
2014-02-21,406.0
2014-02-28,408.36
2014-03-07,404.31
2014-03-14,408.95
2014-03-21,405.29
2014-03-28,406.35
2014-04-04,406.25
2014-04-11,410.21
2014-04-18,406.96
2014-04-25,408.47
2014-05-02,410.91
2014-05-09,411.62
2014-05-16,414.83
2014-05-23,414.72
2014-05-30,417.18
2014-06-06,412.72
2014-06-13,412.69
2014-06-20,412.4
2014-06-27,415.68
2014-07-04,412.08
2014-07-11,416.37
2014-07-18,417.33
2014-07-25,417.74
2014-08-01,416.97
2014-08-08,419.85
2014-08-15,422.66
2014-08-22,420.54
2014-08-29,422.66
2014-09-05,419.25
2014-09-12,414.65
2014-09-19,415.35
2014-09-26,417.16
2014-10-03,420.19
2014-10-10,425.32
2014-10-17,429.18
2014-10-24,427.03
2014-10-31,424.92
2014-11-07,425.94
2014-11-14,426.02
2014-11-21,426.19
2014-11-28,430.43
2014-12-05,426.75
2014-12-12,433.65
2014-12-19,430.81
2014-12-26,428.4
2015-01-02,432.91
2015-01-09,438.5
2015-01-16,443.88
2015-01-23,443.66
2015-01-30,448.71
2015-02-06,439.86
2015-02-13,437.27
2015-02-20,433.66
2015-02-27,438.34
2015-03-06,430.66
2015-03-13,435.32
